ID;Age;Gender;Income;EnrollmentStart;EnrollmentFinish;LastPeriodStart;LastPeriodFinish;DateLastVisit;DaysWithoutFrequency;LifetimeValue;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;HasReferences;NumberOfReferences;Dropout
21509;20;Male;1770.0;2016-10-13;2016-11-12;2016-07-01;2016-12-31;2016-11-10;2;53.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;30.03;12;0;0.0;0;1
21510;31;Female;2990.0;2018-03-22;2018-07-31;2018-01-01;2018-12-31;2018-06-12;49;143.65;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;60.97;2;0;0.0;0;1
21511;37;Female;5160.0;2019-03-06;2019-04-11;2019-01-01;2019-06-30;2019-03-19;23;38.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;35.98;2;0;0.0;0;1
21512;21;Male;2010.0;2015-05-26;2016-06-04;2016-01-01;2016-06-30;2016-04-18;47;87.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;7.0;60.97;4;2;0.0;0;1
21513;43;Female;4120.0;2018-10-10;2018-11-11;2018-07-01;2018-12-31;2018-10-11;31;50.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;31.99;2;0;0.0;0;1
21514;27;Female;2080.0;2014-09-09;2015-04-05;2015-01-01;2015-06-30;2015-03-18;18;186.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0;7.0;59.01;5;0;0.0;0;1
21515;34;Female;2540.0;2017-09-07;2019-01-21;2017-07-01;2017-12-31;2017-11-24;423;127.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7;2.0;17.42;5;1;0.0;0;1
21516;24;Male;2270.0;2019-02-07;2019-06-11;2019-01-01;2019-06-30;2019-05-02;40;120.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0;7.0;60.97;2;0;0.0;0;1
21517;5;Male;0.0;2017-09-05;2018-07-31;2018-01-01;2018-12-31;2018-07-19;12;347.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;23;2.0;17.42;5;0;0.0;0;1
21518;40;Female;4020.0;2016-09-15;2017-08-29;2017-01-01;2017-12-31;2017-07-13;47;250.5;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;33.0;0;7.0;60.97;4;2;0.0;0;1
21519;23;Female;1440.0;2019-10-03;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;50.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0;;21.98;13;0;0.0;0;0
21520;55;Male;4050.0;2016-06-25;2016-06-25;2019-07-01;2019-12-31;2019-10-26;5;1009.07;0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;105.0;99;1.0;8.71;7;4;0.0;0;0
21521;27;Female;1770.0;2017-07-28;2017-12-08;2017-07-01;2017-12-31;2017-10-02;67;104.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;1.0;8.71;0;1;0.0;0;1
21522;31;Male;3250.0;2016-10-13;2017-03-27;2017-01-01;2017-06-30;2017-01-14;72;109.85;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;7;1.0;8.43;0;0;0.0;0;1
21523;34;Male;2600.0;2016-11-07;2017-01-11;2016-07-01;2017-06-30;2017-01-11;0;77.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;30.03;6;0;0.0;0;1
21524;4;Female;;2019-09-19;2019-10-31;2019-07-01;2019-12-31;2019-10-30;1;60.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;;8.58;2;0;0.0;0;0
21525;26;Female;2550.0;2015-03-31;2015-03-31;2019-07-01;2019-12-31;2019-10-24;7;774.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;259.0;0;7.0;21.98;5;5;0.0;0;0
21526;31;Female;960.0;2014-12-15;2015-09-16;2015-01-01;2015-06-30;2015-04-02;167;269.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11;3.0;26.13;1;1;0.0;0;1
21527;43;Female;4170.0;2017-01-24;2017-02-24;2017-01-01;2017-06-30;2017-02-01;23;53.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;30.03;3;0;0.0;0;1
21528;25;Male;1690.0;2016-02-01;2016-08-01;2016-01-01;2016-12-31;2016-07-27;5;303.6;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;27.0;0;7.0;60.97;11;0;0.0;0;1
21529;25;Female;2020.0;2018-04-02;2018-07-31;2019-01-01;2019-06-30;2018-07-18;13;95.4;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;0;7.0;60.97;0;0;0.0;0;1
21530;42;Female;4180.0;2017-10-04;2018-08-07;2018-01-01;2018-12-31;2017-10-10;301;268.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;67.97;0;2;0.0;0;1
21531;20;Female;1260.0;2017-10-03;2018-06-07;2018-01-01;2018-06-30;2018-04-30;38;143.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0;7.0;60.97;7;0;0.0;0;1
21532;21;Female;1670.0;2015-03-02;2015-09-16;2015-01-01;2015-06-30;2015-04-27;142;73.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0;7.0;28.98;6;1;0.0;0;1
21533;25;Male;1670.0;2017-01-11;2017-08-29;2017-01-01;2017-12-31;2017-06-12;78;177.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;7;7.0;60.97;3;0;0.0;0;1
21534;42;Male;3510.0;2017-09-20;2017-09-20;2018-01-01;2018-12-31;2019-10-31;0;878.9;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;226.0;0;7.0;60.97;19;2;0.0;0;0
21535;27;Male;2200.0;2016-10-06;2016-12-08;2016-07-01;2016-12-31;2016-10-14;55;53.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;60.97;1;0;0.0;0;1
21536;26;Female;2000.0;2018-09-03;2019-09-10;2019-07-01;2019-12-31;2019-07-01;71;382.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0;7.0;62.02;0;1;0.0;0;1
21537;29;Female;1570.0;2018-01-24;2018-01-24;2019-01-01;2019-06-30;2019-10-29;2;276.0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;11;7.0;59.01;7;2;0.0;0;0
21538;46;Female;4310.0;2019-05-07;2019-05-07;2019-07-01;2019-12-31;2019-10-23;8;230.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;21.98;4;1;0.0;0;0
21539;25;Male;2250.0;2018-04-02;2018-04-02;2018-01-01;2018-12-31;2019-03-04;241;451.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;43;4.0;34.84;18;2;0.0;0;0
21540;32;Male;4720.0;2015-09-15;2016-07-31;2016-01-01;2016-12-31;2016-07-27;4;396.1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;46.0;44;2.0;17.42;11;0;0.0;0;1
21541;38;Male;2280.0;2019-07-04;2019-09-10;2019-07-01;2019-12-31;2019-07-27;45;45.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;62.02;5;1;0.0;0;1
21542;21;Male;1080.0;2016-09-26;2017-07-31;2017-01-01;2017-06-30;2017-03-08;145;88.6;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0;7.0;30.03;12;0;0.0;0;1
21543;15;Female;0.0;2015-10-05;2015-12-05;2015-07-01;2015-12-31;2015-11-03;32;78.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;60.97;7;0;0.0;0;1
21544;72;Female;4460.0;2017-01-27;2017-01-27;2019-01-01;2019-12-31;2019-09-30;31;711.94;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;273.0;0;7.0;60.97;24;3;0.0;0;0
21545;34;Male;1920.0;2018-09-03;2019-06-11;2019-01-01;2019-06-30;2019-05-31;11;342.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0;7.0;28.98;2;0;0.0;0;1
21546;21;Male;2230.0;2015-05-26;2015-09-16;2015-01-01;2015-06-30;2015-06-18;90;53.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;28.98;9;1;0.0;0;1
21547;24;Female;2050.0;2018-11-16;2019-07-09;2019-01-01;2019-12-31;2019-06-07;32;194.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0;7.0;60.97;7;0;0.0;0;1
21548;21;Male;1790.0;2015-09-30;2017-07-31;2017-01-01;2017-06-30;2017-04-24;98;206.2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.0;0;7.0;30.03;9;1;0.0;0;1
21549;12;Female;0.0;2014-09-19;2015-09-16;2015-01-01;2015-06-30;2014-11-01;319;175.7;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;8;2.0;16.86;0;1;0.0;0;1
21550;23;Female;1510.0;2016-06-08;2016-06-08;2017-01-01;2017-12-31;2017-07-04;849;75.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;30.03;6;4;0.0;0;0
21551;19;Female;2350.0;2017-03-01;2017-07-06;2017-01-01;2017-12-31;2017-06-26;10;81.85;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;30.03;4;0;0.0;0;1
21552;23;Female;2150.0;2014-10-29;2016-06-04;2016-01-01;2016-06-30;2016-04-28;37;230.8;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0;7.0;60.97;4;1;0.0;0;1
21553;66;Female;2880.0;2018-09-21;2018-09-21;2019-07-01;2019-12-31;2019-10-31;0;660.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;121.0;121;5.0;21.45;13;1;0.0;0;0
21554;34;Female;3150.0;2015-05-13;2015-05-13;2019-07-01;2019-12-31;2019-10-21;10;112.15;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;59.99;12;5;0.0;0;0
21555;22;Male;1960.0;2016-10-14;2016-10-14;2018-07-01;2019-06-30;2019-10-23;8;643.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;182.0;0;7.0;60.97;12;3;0.0;0;0
21556;46;Female;2840.0;2016-06-20;2017-03-02;2017-01-01;2017-06-30;2017-02-02;28;230.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;22;4.0;33.72;7;2;0.0;0;1
21557;55;Female;2700.0;2016-01-30;2018-02-28;2017-07-01;2018-06-30;2018-02-27;1;909.7;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;0;7.0;62.02;11;3;0.0;0;1
21558;20;Female;1370.0;2018-10-04;2018-12-11;2018-07-01;2018-12-31;2018-11-27;14;71.9;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0;7.0;60.97;16;0;0.0;0;1
21559;45;Female;4930.0;2016-09-14;2017-08-29;2017-01-01;2017-12-31;2016-10-03;330;263.6;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2;2.0;17.42;0;2;0.0;0;1
21560;20;Female;1780.0;2019-03-27;2019-03-27;2019-07-01;2019-12-31;2019-10-03;28;59.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;28.98;1;1;0.0;0;0
21561;18;Male;2230.0;2015-09-25;2015-09-25;2019-07-01;2019-12-31;2019-10-31;0;1796.3;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;259.0;1;7.0;30.03;10;4;0.0;0;0
21562;20;Female;1810.0;2015-04-21;2015-09-16;2015-01-01;2015-06-30;2015-05-28;111;45.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;28.98;1;1;0.0;0;1
21563;65;Female;4280.0;2015-03-05;2019-04-11;2019-01-01;2019-06-30;2019-03-29;13;177.65;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;1;7.0;59.01;6;5;0.0;0;1
21564;10;Male;0.0;2017-10-06;2019-09-10;2019-07-01;2019-12-31;2019-07-27;45;527.4;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;6;1.0;8.86;1;2;0.0;0;1
21565;21;Male;2470.0;2015-04-07;2016-07-31;2016-01-01;2016-12-31;2016-06-23;38;157.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0;7.0;66.01;6;2;0.0;0;1
21566;30;Female;1790.0;2017-10-02;2019-09-10;2019-07-01;2019-12-31;2019-07-31;41;492.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;232.0;0;7.0;62.02;10;2;0.0;0;1
21567;10;Male;0.0;2015-08-24;2016-07-31;2016-01-01;2016-12-31;2016-07-13;18;272.6;0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;25;2.0;17.42;4;2;1.0;1;1
21568;26;Female;2270.0;2014-09-23;2015-09-16;2015-01-01;2015-06-30;2014-11-21;299;155.2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;0;7.0;59.01;0;1;0.0;0;1
21569;21;Male;1670.0;2018-10-03;2018-10-03;2019-07-01;2019-12-31;2019-10-28;3;293.5;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;53.0;0;7.0;24.99;9;1;0.0;0;0
21570;2;Male;0.0;2017-07-18;2017-07-18;2019-07-01;2019-12-31;2019-10-19;12;1039.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;75;2.0;17.42;5;3;0.0;0;0
21571;23;Female;1890.0;2016-11-14;2018-01-07;2017-07-01;2018-06-30;2017-11-28;40;76.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;60.97;2;1;0.0;0;1
21572;5;Female;;2018-07-02;2018-07-02;2019-07-01;2019-12-31;2019-10-30;1;450.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;41;2.0;17.42;14;2;0.0;0;0
21573;53;Male;5770.0;2017-09-22;2019-06-11;2019-01-01;2019-06-30;2019-05-07;35;713.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0;7.0;35.0;1;1;0.0;0;1
21574;28;Male;2400.0;2019-09-19;2019-10-31;2019-07-01;2019-12-31;2019-10-30;1;100.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0;;21.98;10;0;0.0;0;0
21575;58;Female;5770.0;2015-02-02;2015-02-02;2019-07-01;2019-12-31;2019-10-31;0;1734.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1031.0;0;7.0;60.97;38;5;0.0;0;0
21576;23;Female;1710.0;2014-11-14;2019-03-12;2018-07-01;2019-06-30;2018-12-28;74;254.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0;7.0;60.97;16;4;0.0;0;1
21577;22;Female;1730.0;2016-03-31;2016-03-31;2019-07-01;2019-12-31;2019-10-29;2;572.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;202.0;0;7.0;51.03;17;4;0.0;0;0
21578;20;Female;1230.0;2018-02-12;2018-02-12;2019-07-01;2019-12-31;2019-10-30;1;397.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0;7.0;14.98;2;2;0.0;0;0
21579;5;Male;0.0;2017-06-27;2017-06-27;2019-07-01;2019-12-31;2019-10-26;5;1017.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;63;2.0;17.14;5;3;0.0;0;0
21580;3;Female;;2016-07-19;2016-07-19;2019-07-01;2019-12-31;2019-10-19;12;1679.17;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;68;2.0;17.42;3;4;0.0;0;0
21581;29;Female;2050.0;2014-06-24;2016-01-04;2015-07-01;2016-06-30;2015-11-16;49;417.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;0;7.0;60.97;8;3;0.0;0;1
21582;24;Female;2540.0;2018-02-27;2018-12-11;2018-07-01;2018-12-31;2018-11-17;24;362.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0;7.0;60.97;7;1;0.0;0;1
21583;41;Female;5400.0;2018-07-26;2018-07-26;2019-07-01;2019-12-31;2019-10-15;16;473.35;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0;0;7.0;60.97;9;2;0.0;0;0
21584;21;Female;1540.0;2015-03-03;2015-09-16;2015-01-01;2015-12-31;2015-07-07;71;115.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0;7.0;28.98;6;1;0.0;0;1
21585;21;Female;2070.0;2015-11-03;2017-07-31;2016-07-01;2016-12-31;2016-11-30;243;112.2;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;30.03;5;1;0.0;0;1
21586;33;Female;2900.0;2014-10-01;2016-07-31;2016-01-01;2016-12-31;2016-07-04;27;265.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0;7.0;60.97;2;1;1.0;1;1
21587;23;Female;2010.0;2014-10-06;2017-08-29;2017-01-01;2017-12-31;2017-06-28;62;557.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;131.0;0;7.0;30.03;5;4;0.0;0;1
21588;19;Male;2100.0;2016-09-27;2016-09-27;2019-01-01;2019-12-31;2019-07-03;120;772.3;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;108;2.0;17.42;9;3;0.0;0;0
21589;13;Male;;2014-09-12;2016-07-31;2016-01-01;2016-12-31;2016-07-18;13;895.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.0;107;4.0;34.84;4;1;1.0;1;1
21590;31;Female;2540.0;2015-09-02;2018-10-12;2018-07-01;2018-12-31;2018-09-24;18;1006.95;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.0;124;7.0;41.02;2;3;0.0;0;1
21591;14;Male;0.0;2017-10-02;2018-07-08;2018-01-01;2018-12-31;2018-06-05;33;358.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;26;2.0;17.42;5;0;0.0;0;1
21592;35;Male;3670.0;2015-09-24;2016-07-31;2016-07-01;2016-12-31;2016-07-25;6;307.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0;7.0;28.98;6;0;0.0;0;1
21593;20;Male;1780.0;2014-10-27;2018-01-07;2017-07-01;2018-06-30;2017-11-10;58;422.7;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;3;2.0;17.42;1;3;0.0;0;1
21594;23;Male;2030.0;2014-11-07;2015-09-16;2014-07-01;2014-12-31;2014-11-25;295;44.45;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;28.98;3;1;0.0;0;1
21595;46;Male;5530.0;2018-05-16;2018-10-31;2018-07-01;2018-12-31;2018-10-10;21;73.14;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;0;7.0;27.02;1;1;0.0;0;1
21596;23;Female;1450.0;2015-07-28;2018-05-01;2018-01-01;2018-06-30;2018-04-03;28;413.9;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;0;7.0;60.97;2;4;0.0;0;1
21597;22;Female;1460.0;2015-09-21;2016-06-04;2016-01-01;2016-06-30;2016-04-26;39;149.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0;7.0;59.01;7;0;0.0;0;1
21598;33;Male;3080.0;2017-05-29;2017-08-29;2017-01-01;2017-12-31;2017-06-26;64;61.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;59.99;5;0;0.0;0;1
21599;31;Female;3880.0;2017-05-08;2017-08-29;2017-01-01;2017-06-30;2017-06-02;88;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;30.03;11;0;0.0;0;1
21600;21;Male;1780.0;2019-03-12;2019-05-11;2019-01-01;2019-06-30;2019-04-09;32;78.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;59.99;7;0;0.0;0;1
21601;40;Male;3760.0;2017-07-11;2018-07-31;2018-01-01;2018-12-31;2018-07-25;6;402.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0;7.0;60.97;10;2;0.0;0;1
21602;25;Female;1580.0;2018-04-04;2018-06-07;2018-01-01;2018-06-30;2018-04-30;38;51.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;60.97;7;0;0.0;0;1
21603;63;Female;5530.0;2018-09-03;2018-09-03;2019-07-01;2019-12-31;2019-10-31;0;444.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.0;0;7.0;60.97;18;1;0.0;0;0
21604;21;Female;1310.0;2018-09-28;2019-07-09;2019-01-01;2019-12-31;2019-06-25;14;243.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0;7.0;60.97;9;0;1.0;0;1
21605;21;Female;1830.0;2019-09-16;2019-10-13;2019-07-01;2019-12-31;2019-10-03;10;57.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;;27.02;6;0;0.0;0;1
21606;20;Female;1100.0;2019-09-25;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;47.2;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;;30.03;5;0;0.0;0;0
21607;5;Female;0.0;2015-09-01;2015-09-01;2019-07-01;2019-12-31;2019-10-26;5;1945.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;67;2.0;17.42;4;4;0.0;0;0
21608;19;Female;1820.0;2019-02-08;2019-07-09;2019-01-01;2019-12-31;2019-05-09;61;127.7;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0;7.0;60.97;1;0;0.0;0;1
21609;24;Female;2060.0;2014-09-30;2015-09-16;2014-07-01;2014-12-31;2014-10-22;329;47.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;28.98;10;1;0.0;0;1
21610;19;Female;1570.0;2014-11-10;2015-09-16;2015-01-01;2015-06-30;2015-02-28;200;83.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;28.98;7;1;0.0;0;1
21611;22;Female;2020.0;2014-10-17;2016-08-01;2016-01-01;2016-12-31;2016-07-21;11;429.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;26;1.0;8.71;5;3;0.0;0;1
21612;20;Female;1990.0;2015-03-03;2015-09-16;2015-01-01;2015-12-31;2015-05-08;131;79.6;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;0;7.0;60.97;2;1;0.0;0;1
21613;23;Female;2580.0;2015-09-30;2019-07-09;2019-01-01;2019-12-31;2019-06-28;11;789.2;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.0;0;7.0;60.97;10;3;0.0;0;1
21614;6;Male;;2017-11-11;2018-07-31;2018-01-01;2018-12-31;2018-07-19;12;459.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0;64;5.0;43.55;17;0;0.0;0;1
21615;24;Female;1610.0;2017-10-16;2018-01-07;2017-07-01;2017-12-31;2017-11-22;46;59.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;45.01;10;0;0.0;0;1
21616;21;Female;1360.0;2015-04-10;2015-09-16;2015-01-01;2015-06-30;2015-05-20;119;73.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;28.98;1;1;0.0;0;1
21617;25;Female;2320.0;2016-09-29;2017-05-27;2017-01-01;2017-06-30;2017-05-17;10;113.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0;7.0;30.03;13;0;0.0;0;1
21618;40;Male;4550.0;2018-08-17;2018-08-17;2019-07-01;2019-12-31;2019-10-28;3;833.85;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0;7.0;60.97;9;2;0.0;0;0
21619;22;Male;2060.0;2014-09-30;2017-07-31;2017-01-01;2017-06-30;2017-05-22;70;296.4;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;0;7.0;30.03;4;2;0.0;0;1
21620;67;Female;4540.0;2016-02-25;2018-05-08;2018-01-01;2018-06-30;2018-03-15;54;477.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;62.0;0;7.0;60.97;3;3;0.0;0;1
21621;24;Female;1870.0;2016-08-24;2018-07-31;2018-01-01;2018-12-31;2018-06-18;43;591.2;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0;7.0;67.97;1;3;0.0;0;1
